id_escenario,escenario,recargo_entrega_ilustrativo_fraccion,participacion_gasolina_en_p068,codigo,producto,efecto_costo_directo_pct,efecto_precio_propagado_pct
E10_r30_p068_450,E10,0.3,0.45,P045,Leche líquida y crema procesada,0.007509039713450478,0.019035384083778202
E10_r30_p068_450,E10,0.3,0.45,P046,Otros productos lácteos n.c.p.,0.0077751842182258455,0.018669661017231477
E10_r30_p068_450,E10,0.3,0.45,P047,Harina de trigo,0.010890419027411825,0.020989310310286776
E10_r30_p068_450,E10,0.3,0.45,P048,Arroz sin cáscara,0.012323473418816849,0.017344190953380956
E10_r30_p068_450,E10,0.3,0.45,P049,"Otros productos de molinería, almidones y productos de almidón",0.018216539421723372,0.025941117264024555
E10_r30_p068_450,E10,0.3,0.45,P050,Pan y otros productos de panadería y repostería n.c.p.,0.0019520151551783039,0.012294368212153989
E10_r30_p068_450,E10,0.3,0.45,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0.00018538489812292808,0.006369805559997648
E10_r30_p068_450,E10,0.3,0.45,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0008817875433946646,0.01904479977952963
E10_r30_p068_450,E10,0.3,0.45,P053,Productos alimenticios n.c.p.,0.01949638684238919,0.027427171312864033
E10_r30_p068_450,E10,0.3,0.45,P054,Preparados para alimentación animal,0.001593676288437632,0.007660866830157816
E10_r30_p068_450,E10,0.3,0.45,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.0025274752099483135,0.01092119245157176
E10_r30_p068_450,E10,0.3,0.45,P056,Malta y cerveza de malta,0.02928262560403677,0.03801039349677306
E10_r30_p068_450,E10,0.3,0.45,P057,Bebidas no alcohólicas,0.02595995096465442,0.038439797514864066
E10_r30_p068_450,E10,0.3,0.45,P058,Aguas minerales y otras aguas embotelladas,0.026974471210353325,0.034821784371870376
E10_r30_p068_450,E10,0.3,0.45,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.010067512690070226,0.01768905052084764
E10_r30_p068_450,E10,0.3,0.45,P060,"Prendas de vestir, adobo y teñido de pieles",0.009633738397306942,0.01839160271712295
E10_r30_p068_450,E10,0.3,0.45,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0.012721455700632982,0.021672999969646296
E10_r30_p068_450,E10,0.3,0.45,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.000793117702358175,0.009201367243273409
E10_r30_p068_450,E10,0.3,0.45,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",0.013295456253574435,0.029824555873279417
E10_r30_p068_450,E10,0.3,0.45,P064,Pasta de papel y papel,0.0038513843257647245,0.011470114678923355
E10_r30_p068_450,E10,0.3,0.45,P065,Envases de papel y cartón,0.005262078958151287,0.011690117004894227
E10_r30_p068_450,E10,0.3,0.45,P066,Productos de la edición,0.005714952677841373,0.011906392681305052
E10_r30_p068_450,E10,0.3,0.45,P067,Productos de la impresión,0.00959171008625993,0.016463806528686124
E10_r30_p068_450,E10,0.3,0.45,P068,"Gasolinas, diésel oil y fuel oils",0.016853202523411707,0.020491007734232247
E10_r30_p068_450,E10,0.3,0.45,P069,"Aceites, grasas lubricantes y otros aceites preparados",0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.03488892639799784,0.04165526301073531
E10_r30_p068_450,E10,0.3,0.45,P071,"Abonos, fertilizantes y pesticidas",0.0012110238813673984,0.005510570913500909
E10_r30_p068_450,E10,0.3,0.45,P072,"Pinturas, barnices, tintas y productos relacionados",0.005638033155393964,0.011615486208254361
E10_r30_p068_450,E10,0.3,0.45,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0.007874549529089971,0.012387873206479473
E10_r30_p068_450,E10,0.3,0.45,P074,Otros productos químicos,0.01900048369188787,0.031097922014918903
E10_r30_p068_450,E10,0.3,0.45,P075,Productos farmacéuticos,0.004072851117207127,0.01080558985836215
E10_r30_p068_450,E10,0.3,0.45,P076,Productos de caucho y plástico,0.002599668336539586,0.009238928629334633
E10_r30_p068_450,E10,0.3,0.45,P077,Vidrio y productos de vidrio,0.05308922057021444,0.07273588912855933
E10_r30_p068_450,E10,0.3,0.45,P078,Productos de cerámica y arcilla,0.019618650167846866,0.03466538032643455
E10_r30_p068_450,E10,0.3,0.45,P079,"Cemento, cal y yeso",0.010336722184008931,0.025929269039212888
E10_r30_p068_450,E10,0.3,0.45,P080,"Artículos de hormigón, cemento y yeso",0.01115982892371098,0.029173510130896002
E10_r30_p068_450,E10,0.3,0.45,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0.00686221917837194,0.017342443407811544
E10_r30_p068_450,E10,0.3,0.45,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0.008833215617662633,0.019956542818938085
E10_r30_p068_450,E10,0.3,0.45,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.003825431886588184,0.008455375825073495
E10_r30_p068_450,E10,0.3,0.45,P084,Otros productos elaborados de metal,0.009707617743292062,0.014368237640055653
E10_r30_p068_450,E10,0.3,0.45,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.0008583620339103937,0.0051015773188994385
E10_r30_p068_450,E10,0.3,0.45,P086,Electrodomésticos y sus partes,0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.0015172868945783746,0.007244610000914162
E10_r30_p068_450,E10,0.3,0.45,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0.0035521631546267547,0.012113514595175425
E10_r30_p068_450,E10,0.3,0.45,P091,Equipo de transporte,0.010194374590782235,0.016910756167357745
E10_r30_p068_450,E10,0.3,0.45,P092,Muebles,0.0053292364940589,0.018692096771292455
E10_r30_p068_450,E10,0.3,0.45,P093,Otros artículos n.c.p.,0.008859914662511813,0.015613310996911493
E10_r30_p068_450,E10,0.3,0.45,P094,Residuos y desechos,0.03828701861373259,0.042723792798672784
E10_r30_p068_450,E10,0.3,0.45,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.062349072519065456,0.06719806327829313
E10_r30_p068_450,E10,0.3,0.45,P096,Agua natural y distribución de agua natural,0.027323321632915537,0.03758122900200951
E10_r30_p068_450,E10,0.3,0.45,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0.04830594308687739,0.052929881127152544
E10_r30_p068_450,E10,0.3,0.45,P098,Edificaciones residenciales,0.00018646432919902913,0.009982396695244448
E10_r30_p068_450,E10,0.3,0.45,P099,Edificaciones no residenciales,0.00045013612771014385,0.011608092437052782
E10_r30_p068_450,E10,0.3,0.45,P100,Obras de ingeniería civil,0.013964095243496236,0.025653897461422888
E10_r30_p068_450,E10,0.3,0.45,P101,Servicios generales y especializados de construcción,0.011354910550997596,0.02287436222532749
E10_r30_p068_450,E10,0.3,0.45,P102,Servicios de comercio,0.008022178026988581,0.013403886901422723
E10_r30_p068_450,E10,0.3,0.45,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0.020789507754777815,0.024835779041898418
E10_r30_p068_450,E10,0.3,0.45,P104,Servicio de transporte de pasajeros por vía terrestre,0.11938855591120039,0.12390369720181153
E10_r30_p068_450,E10,0.3,0.45,P105,Servicio de transporte de carga por vía terrestre,0.1284977111292871,0.13401596449586078
E10_r30_p068_450,E10,0.3,0.45,P106,Otros tipos de transporte,0.027522729733337234,0.03328126048516702
E10_r30_p068_450,E10,0.3,0.45,P107,Servicios de almacenamiento y depósito,0.0012373477517934025,0.009280421939437724
E10_r30_p068_450,E10,0.3,0.45,P108,Otros servicios de apoyo al transporte,0.01100407495370301,0.023493495048499083
E10_r30_p068_450,E10,0.3,0.45,P109,Servicios postales y de mensajería,0.040363755823922196,0.05326691332398041
E10_r30_p068_450,E10,0.3,0.45,P110,Servicio de alojamiento,0.013442798024014579,0.021534683384905353
E10_r30_p068_450,E10,0.3,0.45,P111,Servicio de suministro de comidas y bebidas,0.002154830161838706,0.011884720426937282
E10_r30_p068_450,E10,0.3,0.45,P112,"Servicios de información, telecomunicaciones y radiodifusión",0.006290035169747294,0.009144637034852054
E10_r30_p068_450,E10,0.3,0.45,P113,Servicios de banco central,0.0016543718893509047,0.008166694408982732
E10_r30_p068_450,E10,0.3,0.45,P114,Otros servicios financieros y servicios de banca de inversión,0.0005292636019907706,0.008015621274107534
E10_r30_p068_450,E10,0.3,0.45,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),0.00030715003770250996,0.00470599338339036
E10_r30_p068_450,E10,0.3,0.45,P116,"Servicios de seguro, reaseguro y fondos de pensiones",0.00034387957333223125,0.004050174595900219
E10_r30_p068_450,E10,0.3,0.45,P117,Servicios auxiliares de la intermediación financiera,0.004181501590317709,0.00891950108185352
E10_r30_p068_450,E10,0.3,0.45,P118,Servicios de alquiler de vivienda,4.767336372826426e-10,0.0010683226974427002
E10_r30_p068_450,E10,0.3,0.45,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",0.0025392497633288094,0.008068102890637242
E10_r30_p068_450,E10,0.3,0.45,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",0.0019429904068200366,0.004353703895314285
E10_r30_p068_450,E10,0.3,0.45,P121,Servicios de tecnología de la información,0.011119427821475666,0.015426144745207761
E10_r30_p068_450,E10,0.3,0.45,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",0.010870688564152362,0.016217336304304546
E10_r30_p068_450,E10,0.3,0.45,P123,"Otros servicios profesionales, científicos y técnicos",0.002623336404103242,0.005882693172629228
E10_r30_p068_450,E10,0.3,0.45,P124,Servicios de publicidad y estudios de mercado,0.004058534705995468,0.009827318862529726
E10_r30_p068_450,E10,0.3,0.45,P125,Servicios de arrendamiento o alquiler sin operador,0.013433517544057728,0.017724789798848367
E10_r30_p068_450,E10,0.3,0.45,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,0.0025932756932307696,0.003901674420559709
E10_r30_p068_450,E10,0.3,0.45,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0.009256260600579927,0.014266794144801712
E10_r30_p068_450,E10,0.3,0.45,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",0.0062586847892168364,0.008426087981155317
E10_r30_p068_450,E10,0.3,0.45,P129,Servicios de limpieza,0.004274752009278478,0.00848368986923826
E10_r30_p068_450,E10,0.3,0.45,P130,Servicios telefónicos de centros de llamadas,0.001225667751250748,0.004509644456782788
E10_r30_p068_450,E10,0.3,0.45,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",0.015646563027694436,0.019971643954172606
E10_r30_p068_450,E10,0.3,0.45,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",0.008931109314560032,0.017235148565972854
E10_r30_p068_450,E10,0.3,0.45,P133,Servicios de reparación de otros bienes,0.004484760115922338,0.007613120123857885
E10_r30_p068_450,E10,0.3,0.45,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0.014579099588135094,0.016601335606884777
E10_r30_p068_450,E10,0.3,0.45,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0.0026425140331329047,0.008359407339331663
E10_r30_p068_450,E10,0.3,0.45,P136,Servicios de manufactura,0.013642664008657351,0.021985499748554082
E10_r30_p068_450,E10,0.3,0.45,P137,Servicios públicos del gobierno general,0.020426036420079167,0.031774785189793917
E10_r30_p068_450,E10,0.3,0.45,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0.000958393340595499,0.006943795377134104
E10_r30_p068_450,E10,0.3,0.45,P139,Otros servicios administrativos,0.0017648857599267141,0.010968254851722654
E10_r30_p068_450,E10,0.3,0.45,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,0.002804878615366226,0.005694351523114973
E10_r30_p068_450,E10,0.3,0.45,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0.003281877417333433,0.0057959426175255915
E10_r30_p068_450,E10,0.3,0.45,P142,Servicios de enseñanza,0.0020696327934574977,0.004125013427042895
E10_r30_p068_450,E10,0.3,0.45,P143,Servicios de hospitalización,0.005106954653716877,0.009077561551619408
E10_r30_p068_450,E10,0.3,0.45,P144,Servicios médicos y dentales,0.00532845341707988,0.009491987666482174
E10_r30_p068_450,E10,0.3,0.45,P145,Otros servicios de atención de la salud humana,0.004757783574565761,0.0107672744564452
E10_r30_p068_450,E10,0.3,0.45,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",0.00958652671702476,0.01752107557360468
E10_r30_p068_450,E10,0.3,0.45,P147,Servicios de asociaciones que sirven a las empresas,0.0076157955260513,0.01330075776303683
E10_r30_p068_450,E10,0.3,0.45,P148,Servicios de asociaciones que sirven a los hogares,0.006495040580910619,0.014270037444079458
E10_r30_p068_450,E10,0.3,0.45,P149,Otros servicios,0.0031186484766758476,0.005408112115495472
E10_r30_p068_450,E10,0.3,0.45,P150,Servicios domésticos,0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P151,Compras directas en el exterior por residentes,0.0,0.0
E10_r30_p068_450,E10,0.3,0.45,P152,Compras directas en el territorio nacional por no residentes,0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P001,Maíz,0.005019852867662744,0.00779070401606862
E10_r30_p068_502,E10,0.3,0.502,P002,Frijoles,0.0004434154855706727,0.003857552830022198
E10_r30_p068_502,E10,0.3,0.502,P003,Leguminosas (legumbres secas) y semillas oleaginosas,0.012269406840655825,0.018655945208135537
E10_r30_p068_502,E10,0.3,0.502,P004,Arroz,0.006093040970804215,0.01351833926860118
E10_r30_p068_502,E10,0.3,0.502,P005,Otros cereales,0.004099869023206869,0.00728314415031462
E10_r30_p068_502,E10,0.3,0.502,P006,Hortalizas,0.007951236811048597,0.012904988615695685
E10_r30_p068_502,E10,0.3,0.502,P007,Sandías y melones,0.0060029903175427,0.01113155491788761
E10_r30_p068_502,E10,0.3,0.502,P008,Ejotes y arvejas,0.005808885294934206,0.010231770950207409
E10_r30_p068_502,E10,0.3,0.502,P009,Raíces y tubérculos,0.007524892856906313,0.014683853728191042
E10_r30_p068_502,E10,0.3,0.502,P010,Caña de azúcar y otras plantas azucareras,0.012811818898613792,0.02365988350705505
E10_r30_p068_502,E10,0.3,0.502,P011,Tabaco y otras plantas no perennes,0.0011966718130753192,0.007982892114019872
E10_r30_p068_502,E10,0.3,0.502,P012,"Bananos, plátanos y otros",0.012308801146791525,0.02277013196119054
E10_r30_p068_502,E10,0.3,0.502,P013,Frutas tropicales y subtropicales,0.007507020026626981,0.011972091980713945
E10_r30_p068_502,E10,0.3,0.502,P014,"Berries, otras frutas y semillas de frutas",0.00897101367207571,0.013028942059044639
E10_r30_p068_502,E10,0.3,0.502,P015,Palma africana,0.010101438553850277,0.021026277234864083
E10_r30_p068_502,E10,0.3,0.502,P016,Café en grano,0.0004652362546106506,0.008810240960198858
E10_r30_p068_502,E10,0.3,0.502,P017,Cardamomo,0.005056595439140779,0.014360298869180388
E10_r30_p068_502,E10,0.3,0.502,P018,Caucho natural,0.019302544854498657,0.03982231963537931
E10_r30_p068_502,E10,0.3,0.502,P019,Propagación de plantas,0.04915946971548763,0.06295094026450007
E10_r30_p068_502,E10,0.3,0.502,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0.03554456690914817,0.04315318024861322
E10_r30_p068_502,E10,0.3,0.502,P021,Ganado bovino,0.0037175418725176376,0.00736913111492859
E10_r30_p068_502,E10,0.3,0.502,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0.008950047943869957,0.015641771785934407
E10_r30_p068_502,E10,0.3,0.502,P023,Aves de corral,0.0038099253579330326,0.011076742569972911
E10_r30_p068_502,E10,0.3,0.502,P024,Leche cruda,0.006992245421515713,0.015561313111868511
E10_r30_p068_502,E10,0.3,0.502,P025,Huevos,0.0038486090357941227,0.008155167967630958
E10_r30_p068_502,E10,0.3,0.502,P026,Otros productos de animales vivos,0.0,0.007777749311014981
E10_r30_p068_502,E10,0.3,0.502,P027,Troncos de madera y leña,0.021435938867094096,0.02962137296937076
E10_r30_p068_502,E10,0.3,0.502,P028,Productos forestales no madereros,0.017019249659014326,0.029300068856004988
E10_r30_p068_502,E10,0.3,0.502,P029,"Peces vivos, frescos o refrigerados",0.1477158161774918,0.15156642333993414
E10_r30_p068_502,E10,0.3,0.502,P030,Crustáceos sin congelar y otros productos de la pesca,0.014882183333286657,0.02261916275894677
E10_r30_p068_502,E10,0.3,0.502,P031,Petróleo crudo y gas natural,0.03696060253128346,0.0440164926074566
E10_r30_p068_502,E10,0.3,0.502,P032,Minerales metálicos,0.013200707128643779,0.02053393637751492
E10_r30_p068_502,E10,0.3,0.502,P033,Minerales no metálicos,0.043358456116385204,0.05183851559087792
E10_r30_p068_502,E10,0.3,0.502,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0.007846415846840014,0.019103889009092923
E10_r30_p068_502,E10,0.3,0.502,P035,Carne y despojos comestibles de ganado porcino,0.003428958262899164,0.017204003429467287
E10_r30_p068_502,E10,0.3,0.502,P036,Carne y despojos comestibles de aves,0.007193915539887469,0.019361830318350922
E10_r30_p068_502,E10,0.3,0.502,P037,Carne y despojos de otros animales y conservas y preparados de carne,0.010686485823873182,0.02069475288540598
E10_r30_p068_502,E10,0.3,0.502,P038,"Pescado congelado, preparado o en conserva y sus productos",0.002564263879186455,0.010642285364167238
E10_r30_p068_502,E10,0.3,0.502,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0.0052940490807538544,0.014660489299583345
E10_r30_p068_502,E10,0.3,0.502,P040,"Vegetales preparados o en conserva, legumbres y papas",0.023430368827906986,0.03494480883677195
E10_r30_p068_502,E10,0.3,0.502,P041,Preparaciones y conservas de frutas y nueces,0.00766335161766189,0.01553840454732872
E10_r30_p068_502,E10,0.3,0.502,P042,Jugos de frutas,0.018206968471382562,0.028938958996465394
E10_r30_p068_502,E10,0.3,0.502,P043,Aceites de origen vegetal,0.009672931235283535,0.022579524288863572
E10_r30_p068_502,E10,0.3,0.502,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.012167715653414606,0.0253598654771104
E10_r30_p068_502,E10,0.3,0.502,P045,Leche líquida y crema procesada,0.008376750969226977,0.021235028466792573
E10_r30_p068_502,E10,0.3,0.502,P046,Otros productos lácteos n.c.p.,0.008673649950109722,0.020827044068111554
E10_r30_p068_502,E10,0.3,0.502,P047,Harina de trigo,0.012148867448357192,0.023414741723919913
E10_r30_p068_502,E10,0.3,0.502,P048,Arroz sin cáscara,0.013747519236102351,0.01934840857466054
E10_r30_p068_502,E10,0.3,0.502,P049,"Otros productos de molinería, almidones y productos de almidón",0.020321561754900297,0.028938757481200714
E10_r30_p068_502,E10,0.3,0.502,P050,Pan y otros productos de panadería y repostería n.c.p.,0.0021775813508877967,0.013715050761114005
E10_r30_p068_502,E10,0.3,0.502,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0.00020680715301713316,0.007105871980264042
E10_r30_p068_502,E10,0.3,0.502,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0009836829928536036,0.021245532198497497
E10_r30_p068_502,E10,0.3,0.502,P053,Productos alimenticios n.c.p.,0.021749302655287496,0.030596533331239423
E10_r30_p068_502,E10,0.3,0.502,P054,Preparados para alimentación animal,0.0017778344373237582,0.008546122552753825
E10_r30_p068_502,E10,0.3,0.502,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.002819539011986785,0.012183196912642276
E10_r30_p068_502,E10,0.3,0.502,P056,Malta y cerveza de malta,0.03266639567383657,0.042402705634177924
E10_r30_p068_502,E10,0.3,0.502,P057,Bebidas no alcohólicas,0.028959767520570043,0.04288172967213725
E10_r30_p068_502,E10,0.3,0.502,P058,Aguas minerales y otras aguas embotelladas,0.030091521216883035,0.038845635010397624
E10_r30_p068_502,E10,0.3,0.502,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.011230869712033896,0.01973311858103448
E10_r30_p068_502,E10,0.3,0.502,P060,"Prendas de vestir, adobo y teñido de pieles",0.010746970389884633,0.02051685458665716
E10_r30_p068_502,E10,0.3,0.502,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0.014191490581595016,0.024177435521694317
E10_r30_p068_502,E10,0.3,0.502,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.0008847668590751199,0.010264636346940557
E10_r30_p068_502,E10,0.3,0.502,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",0.014831820087320813,0.03327094899641393
E10_r30_p068_502,E10,0.3,0.502,P064,Pasta de papel y papel,0.004296433181186427,0.012795550152932279
E10_r30_p068_502,E10,0.3,0.502,P065,Envases de papel y cartón,0.005870141415537658,0.013040974969904227
E10_r30_p068_502,E10,0.3,0.502,P066,Productos de la edición,0.006375347209503043,0.013282242502255862
E10_r30_p068_502,E10,0.3,0.502,P067,Productos de la impresión,0.01070008547400552,0.018366290838667632
E10_r30_p068_502,E10,0.3,0.502,P068,"Gasolinas, diésel oil y fuel oils",0.018800683703894833,0.02285885751685464
E10_r30_p068_502,E10,0.3,0.502,P069,"Aceites, grasas lubricantes y otros aceites preparados",0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.038920535670655364,0.04646876006975362
E10_r30_p068_502,E10,0.3,0.502,P071,"Abonos, fertilizantes y pesticidas",0.0013509644187698533,0.006147347996838791
E10_r30_p068_502,E10,0.3,0.502,P072,"Pinturas, barnices, tintas y productos relacionados",0.006289539208906155,0.012957720170097092
E10_r30_p068_502,E10,0.3,0.502,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0.008784497474673702,0.013819360777005994
E10_r30_p068_502,E10,0.3,0.502,P074,Otros productos químicos,0.021196095140728247,0.034691459669976187
E10_r30_p068_502,E10,0.3,0.502,P075,Productos farmacéuticos,0.0045434916907510624,0.012054235797550668
E10_r30_p068_502,E10,0.3,0.502,P076,Productos de caucho y plástico,0.0029000744554286044,0.010306538159835526
E10_r30_p068_502,E10,0.3,0.502,P077,Vidrio y productos de vidrio,0.059223974947217005,0.08114092520563732
E10_r30_p068_502,E10,0.3,0.502,P078,Productos de cerámica y arcilla,0.021885694187242507,0.03867115760860031
E10_r30_p068_502,E10,0.3,0.502,P079,"Cemento, cal y yeso",0.011531187858605518,0.0289255401281886
E10_r30_p068_502,E10,0.3,0.502,P080,"Artículos de hormigón, cemento y yeso",0.012449409154895359,0.03254467130157731
E10_r30_p068_502,E10,0.3,0.502,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0.007655186727872697,0.01934645909049199
E10_r30_p068_502,E10,0.3,0.502,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0.009853942755703648,0.022262632211348707
E10_r30_p068_502,E10,0.3,0.502,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.004267481793482819,0.00943244147597088
E10_r30_p068_502,E10,0.3,0.502,P084,Otros productos elaborados de metal,0.010829386904739143,0.01602856732290653
E10_r30_p068_502,E10,0.3,0.502,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.0009575505356067057,0.005691092920194484
E10_r30_p068_502,E10,0.3,0.502,P086,Electrodomésticos y sus partes,0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.0016926178246185423,0.008081764934353133
E10_r30_p068_502,E10,0.3,0.502,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0.0,0.0
E10_r30_p068_502,E10,0.3,0.502,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0.0039626353413836244,0.013513298503951252
E10_r30_p068_502,E10,0.3,0.502,P091,Equipo de transporte,0.011372391210161516,0.018864887991141305
E10_r30_p068_502,E10,0.3,0.502,P092,Muebles,0.005945059377816817,0.02085207239819736
E10_r30_p068_502,E10,0.3,0.502,P093,Otros artículos n.c.p.,0.009883727023513178,0.017417515823221274
E10_r30_p068_502,E10,0.3,0.502,P094,Residuos y desechos,0.042711296320208356,0.04766076441096384
E10_r30_p068_502,E10,0.3,0.502,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.0695538542323797,0.07496317281267363
E10_r30_p068_502,E10,0.3,0.502,P096,Agua natural y distribución de agua natural,0.03048068324383022,0.04192394879779729
E10_r30_p068_502,E10,0.3,0.502,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0.05388796317691657,0.05904622294629019
E10_r30_p068_502,E10,0.3,0.502,P098,Edificaciones residenciales,0.00020801131835091691,0.011135918091139362
E10_r30_p068_502,E10,0.3,0.502,P099,Edificaciones no residenciales,0.0005021518580233161,0.012949472007556657
E10_r30_p068_502,E10,0.3,0.502,P100,Obras de ingeniería civil,0.01557772402718914,0.02861834783474288
E10_r30_p068_502,E10,0.3,0.502,P101,Servicios generales y especializados de construcción,0.01266703354800176,0.025517621860254223
E10_r30_p068_502,E10,0.3,0.502,P102,Servicios de comercio,0.008949185265662818,0.01495278049892046
E10_r30_p068_502,E10,0.3,0.502,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0.023191850873107697,0.027705691286740015
E10_r30_p068_502,E10,0.3,0.502,P104,Servicio de transporte de pasajeros por vía terrestre,0.13318456681649465,0.13822145776735423
E10_r30_p068_502,E10,0.3,0.502,P105,Servicio de transporte de carga por vía terrestre,0.14334633552644915,0.1495022537264936
E10_r30_p068_502,E10,0.3,0.502,P106,Otros tipos de transporte,0.030703134058078427,0.037127095030119656
E10_r30_p068_502,E10,0.3,0.502,P107,Servicios de almacenamiento y depósito,0.0013803301586673066,0.010352826252439417
E10_r30_p068_502,E10,0.3,0.502,P108,Otros servicios de apoyo al transporte,0.012275656948353137,0.02620829892077009
E10_r30_p068_502,E10,0.3,0.502,P109,Servicios postales y de mensajería,0.04502801205246431,0.0594222010858626
E10_r30_p068_502,E10,0.3,0.502,P110,Servicio de alojamiento,0.014996188017900708,0.02402313568716108
E10_r30_p068_502,E10,0.3,0.502,P111,Servicio de suministro de comidas y bebidas,0.0024038327583178454,0.01325806589849448
E10_r30_p068_502,E10,0.3,0.502,P112,"Servicios de información, telecomunicaciones y radiodifusión",0.0070168836782514244,0.010201350647768294
E10_r30_p068_502,E10,0.3,0.502,P113,Servicios de banco central,0.0018455437521203428,0.009110401318465182
E10_r30_p068_502,E10,0.3,0.502,P114,Otros servicios financieros y servicios de banca de inversión,0.0005904229515541486,0.00894187084355996
E10_r30_p068_502,E10,0.3,0.502,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),0.00034264293094813335,0.005249797063248802
E10_r30_p068_502,E10,0.3,0.502,P116,"Servicios de seguro, reaseguro y fondos de pensiones",0.00038361676847284464,0.004518194771426467
E10_r30_p068_502,E10,0.3,0.502,P117,Servicios auxiliares de la intermediación financiera,0.004664697329643311,0.009950198984645487
