id_escenario,naturaleza,codigo,producto,categoria,delta_precio_directo_fraccion,delta_precio_total_fraccion,delta_y_millones_q_2013,delta_x_millones_q_2013,delta_residual_no_intermedio_domestico_millones_q_2013
E10_penalizacion_lhv,sensibilidad_fisica_separada,P100,Obras de ingeniería civil,Otros,7.80792661380296e-07,1.2428097617186807e-06,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P101,Servicios generales y especializados de construcción,Servicios (sin transporte y logistica),4.855251774596707e-07,8.93204153972154e-07,0.0,0.04652095844415693,0.02509693572934717
E10_penalizacion_lhv,sensibilidad_fisica_separada,P102,Servicios de comercio,Servicios (sin transporte y logistica),2.2238664006355594e-07,4.214064152898119e-07,0.0,0.20035348714122023,0.1510770199484903
E10_penalizacion_lhv,sensibilidad_fisica_separada,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,Servicios (sin transporte y logistica),3.5899207812180533e-07,4.795295620685561e-07,0.0,0.08294634501346482,0.06677476247176997
E10_penalizacion_lhv,sensibilidad_fisica_separada,P104,Servicio de transporte de pasajeros por vía terrestre,Transporte y logistica,6.495541982643234e-06,6.623865867437732e-06,0.0,0.0014370903019864172,0.0011017754862488467
E10_penalizacion_lhv,sensibilidad_fisica_separada,P105,Servicio de transporte de carga por vía terrestre,Transporte y logistica,7.041992516517172e-06,7.218881380777964e-06,0.0,0.10900778195586669,0.07926567177579756
E10_penalizacion_lhv,sensibilidad_fisica_separada,P106,Otros tipos de transporte,Transporte y logistica,4.6870939746061996e-07,6.899095645191416e-07,0.0,0.0004051803637016213,0.000282701288386294
E10_penalizacion_lhv,sensibilidad_fisica_separada,P107,Servicios de almacenamiento y depósito,Transporte y logistica,0.0,2.213825148994551e-07,0.0,0.00045994851622644224,0.00029460340933985785
E10_penalizacion_lhv,sensibilidad_fisica_separada,P108,Otros servicios de apoyo al transporte,Transporte y logistica,5.592098775532199e-07,1.0691764345617642e-06,0.0,0.007064139661754652,0.004196492767683267
E10_penalizacion_lhv,sensibilidad_fisica_separada,P109,Servicios postales y de mensajería,Transporte y logistica,1.6077171876092872e-06,2.1796207504412952e-06,0.0,0.0019255568187970754,0.0012062477325834255
E10_penalizacion_lhv,sensibilidad_fisica_separada,P110,Servicio de alojamiento,Servicios (sin transporte y logistica),2.547291446248147e-07,4.2856464026349577e-07,0.0,0.011781799043767164,0.007507370476678529
E10_penalizacion_lhv,sensibilidad_fisica_separada,P111,Servicio de suministro de comidas y bebidas,Servicios (sin transporte y logistica),3.5716737443558173e-08,3.820915405362037e-07,0.0,0.012268453539996822,0.006156516357290312
E10_penalizacion_lhv,sensibilidad_fisica_separada,P112,"Servicios de información, telecomunicaciones y radiodifusión",Servicios (sin transporte y logistica),2.1258202051926527e-07,3.0270026792324717e-07,0.0,0.01738069901235191,0.01323503278909904
E10_penalizacion_lhv,sensibilidad_fisica_separada,P113,Servicios de banco central,Servicios (sin transporte y logistica),3.9028094474657835e-08,1.8046408831988138e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P114,Otros servicios financieros y servicios de banca de inversión,Servicios (sin transporte y logistica),3.508438790172823e-09,2.3418541714660876e-07,0.0,0.010464563138544096,0.004998943928608954
E10_penalizacion_lhv,sensibilidad_fisica_separada,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),Servicios (sin transporte y logistica),9.117581638066272e-10,1.3495487580546785e-07,0.0,0.03390665217389116,0.023541485067517832
E10_penalizacion_lhv,sensibilidad_fisica_separada,P116,"Servicios de seguro, reaseguro y fondos de pensiones",Servicios (sin transporte y logistica),9.658213342851431e-09,8.062646983491687e-08,0.0,0.006762526980173165,0.0037198431916577847
E10_penalizacion_lhv,sensibilidad_fisica_separada,P117,Servicios auxiliares de la intermediación financiera,Servicios (sin transporte y logistica),1.0050954424387414e-08,1.2900585555679837e-07,0.0,0.004373081009727473,0.002654360257676124
E10_penalizacion_lhv,sensibilidad_fisica_separada,P118,Servicios de alquiler de vivienda,Servicios (sin transporte y logistica),7.129358999763016e-16,4.1292611656111333e-08,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",Servicios (sin transporte y logistica),3.9528774757901044e-08,1.7810361988781903e-07,0.0,0.03825669709180443,0.027962287565597273
E10_penalizacion_lhv,sensibilidad_fisica_separada,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",Servicios (sin transporte y logistica),1.1661878107811174e-08,7.916766208741014e-08,0.0,0.028921009564639798,0.023908371909707953
E10_penalizacion_lhv,sensibilidad_fisica_separada,P121,Servicios de tecnología de la información,Servicios (sin transporte y logistica),2.7619781489491965e-07,4.009144013327423e-07,0.0,0.010687488015983815,0.007523161894150768
E10_penalizacion_lhv,sensibilidad_fisica_separada,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",Servicios (sin transporte y logistica),3.5799253864753534e-07,5.274291159977347e-07,0.0,0.006628473239756872,0.004462245220755683
E10_penalizacion_lhv,sensibilidad_fisica_separada,P123,"Otros servicios profesionales, científicos y técnicos",Servicios (sin transporte y logistica),5.3509852698322417e-08,1.3939622061155428e-07,0.0,0.0331460023462892,0.024445533506513947
E10_penalizacion_lhv,sensibilidad_fisica_separada,P124,Servicios de publicidad y estudios de mercado,Servicios (sin transporte y logistica),1.4410470892255332e-07,3.2120957537870255e-07,0.0,0.0182942768133017,0.011452876044979222
E10_penalizacion_lhv,sensibilidad_fisica_separada,P125,Servicios de arrendamiento o alquiler sin operador,Servicios (sin transporte y logistica),3.8994168462380094e-07,5.074286207773126e-07,0.0,0.03752263424384831,0.02775260969895277
E10_penalizacion_lhv,sensibilidad_fisica_separada,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,Servicios (sin transporte y logistica),8.8020083390497e-08,1.2449587612775518e-07,0.0,0.7403851699091717,0.6721101335014883
E10_penalizacion_lhv,sensibilidad_fisica_separada,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",Servicios (sin transporte y logistica),2.696904105243099e-07,4.247218161862176e-07,0.0,0.00011126351947900875,7.42052201312895e-05
E10_penalizacion_lhv,sensibilidad_fisica_separada,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",Servicios (sin transporte y logistica),2.6645345761616173e-07,3.35994048095012e-07,0.0,0.038764847036922165,0.03308341742402332
E10_penalizacion_lhv,sensibilidad_fisica_separada,P129,Servicios de limpieza,Servicios (sin transporte y logistica),7.200753799703713e-08,1.7359234114156822e-07,0.0,0.002679389459597682,0.002012014722405024
E10_penalizacion_lhv,sensibilidad_fisica_separada,P130,Servicios telefónicos de centros de llamadas,Servicios (sin transporte y logistica),5.201357026408735e-08,1.142281328512333e-07,0.0,0.0003816778897656489,0.0003030030733221973
E10_penalizacion_lhv,sensibilidad_fisica_separada,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",Servicios (sin transporte y logistica),4.332406946029016e-07,5.382395686037692e-07,0.0,0.010014433544657727,0.007636960901882584
E10_penalizacion_lhv,sensibilidad_fisica_separada,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",Servicios (sin transporte y logistica),2.826668530077373e-07,5.782359888126588e-07,0.0,0.07403550501371484,0.04487850635948984
E10_penalizacion_lhv,sensibilidad_fisica_separada,P133,Servicios de reparación de otros bienes,Servicios (sin transporte y logistica),6.913151608431798e-08,1.4625808871913279e-07,0.0,0.002253617753093515,0.0018426735905619077
E10_penalizacion_lhv,sensibilidad_fisica_separada,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",Servicios (sin transporte y logistica),3.508454853080155e-07,4.332030040610425e-07,0.0,0.3949758527796459,0.3662913482534437
E10_penalizacion_lhv,sensibilidad_fisica_separada,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",Servicios (sin transporte y logistica),1.41771557460394e-07,3.3435610690370305e-07,0.0,3.715625194429875e-05,2.46522819046881e-05
E10_penalizacion_lhv,sensibilidad_fisica_separada,P136,Servicios de manufactura,Servicios (sin transporte y logistica),4.5642312400001044e-07,6.024443803885287e-07,0.0,0.0034171128277235524,0.002482019854734519
E10_penalizacion_lhv,sensibilidad_fisica_separada,P137,Servicios públicos del gobierno general,Servicios (sin transporte y logistica),8.878224840413529e-07,1.1706061439509256e-06,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",Servicios (sin transporte y logistica),4.171731460426797e-08,2.5591636956204214e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P139,Otros servicios administrativos,Servicios (sin transporte y logistica),7.684056295413453e-08,4.013581936931482e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,Servicios (sin transporte y logistica),1.221258163888228e-07,2.0645932391881956e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,Servicios (sin transporte y logistica),1.4282859908912715e-07,2.11084972350996e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P142,Servicios de enseñanza,Servicios (sin transporte y logistica),5.174614824673564e-08,1.1294707672385876e-07,0.0,1.0199493595049584e-05,9.071654097897746e-06
E10_penalizacion_lhv,sensibilidad_fisica_separada,P143,Servicios de hospitalización,Servicios (sin transporte y logistica),1.8613601194250574e-07,2.7616969589875116e-07,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P144,Servicios médicos y dentales,Servicios (sin transporte y logistica),1.2223569877863175e-07,2.3293633453412326e-07,0.0,3.7711211916524937e-06,2.8406949092123637e-06
E10_penalizacion_lhv,sensibilidad_fisica_separada,P145,Otros servicios de atención de la salud humana,Servicios (sin transporte y logistica),5.08587007153745e-08,2.0413208629818105e-07,0.0,4.079200469654466e-05,2.747581017721828e-05
E10_penalizacion_lhv,sensibilidad_fisica_separada,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",Servicios (sin transporte y logistica),3.457138240856795e-07,5.42023368616801e-07,0.0,0.0005271559955059073,0.0003303602892678442
E10_penalizacion_lhv,sensibilidad_fisica_separada,P147,Servicios de asociaciones que sirven a las empresas,Servicios (sin transporte y logistica),2.915444686838294e-07,4.163787590885976e-07,0.0,0.0010298850579814238,0.000689628806849147
E10_penalizacion_lhv,sensibilidad_fisica_separada,P148,Servicios de asociaciones que sirven a los hogares,Servicios (sin transporte y logistica),9.507773292434507e-08,3.208983322992108e-07,0.0,2.0128407416715912e-23,1.0677468565581109e-23
E10_penalizacion_lhv,sensibilidad_fisica_separada,P149,Otros servicios,Servicios (sin transporte y logistica),9.720017671605194e-08,1.517496175646683e-07,0.0,8.599762170661377e-05,7.598992698756136e-05
E10_penalizacion_lhv,sensibilidad_fisica_separada,P150,Servicios domésticos,Servicios (sin transporte y logistica),0.0,0.0,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P151,Compras directas en el exterior por residentes,Otros,0.0,0.0,0.0,0.0,0.0
E10_penalizacion_lhv,sensibilidad_fisica_separada,P152,Compras directas en el territorio nacional por no residentes,Otros,0.0,0.0,0.0,0.0,0.0
